geo_id,StartTime,EndTime,Lon.50.,Lon.2.5.,Lon.97.5.,Lat.50.,Lat.2.5.,Lat.97.5.,sitenum,duration,period,geo.id2,band.id,animal.id,animal.taxon,deploy.on.date,deploy.on.time_GMT,deploy.off.date,deploy.off.time,lig.estimated.deploy.day,lig.estimated.recovery.day,animal.latest.date.born,animal.life.stage,Age.status,Wing.cord.mm,animal.mass,animal.sex,animal.taxon.detail,attachment.type,deploy.latitude,deploy.longitude,recovery.latitude,recovery.longitude,deployment.comments,deployment.end.type,manipulation.type,study.site,deploy.range,tag.comments,study.site.specification,tag.manufacturer.name,tag.mass,tag.model,tag.readout.method,tag.serial.no,Study,preliminary_analysis,recording_interval_seconds,light_threshold,Time_shift_hours,Recorded_North_South_mig,Light_Data_Available,Time_shift,In_habitat_median_zenith_angle,Hill_Ekstrom_median_angle,tol,MCMC.iter,MCMC.thin,MCMC.chains,changeLight.days,changelight.quantile,mergesites.distance,stat.nbr.limit,path.elongated,Insert_twilights,Range_region,Fall_carrib_edits,Clock_drift_edits,mod.deploy.lon,mod.deploy.lat,nbr.arrival,nbr.departure,spring.equinox.year,spring.equinox.date,Recaptured,IH.calib.start,IH.calib.end,IH.calib.start2,IH.calib.end2,Zenith0_adjustment,br.departure,br.arrival,br.departure.woodsworth,br.arrival.woodsworth,nbr.arrival.woodsworth,nbr.departure.woodsworth,X,First.trans.flight.start,first.trans.flight.start,First.trans.flight.start.1,first.trans.flight.start.1,light.review.quality,Breeding_region_MC,site_type,IQR.lon.dist,IQR.lat.dist,fall.br.departure,spring.br.arrival,NB_count,year.difference,Standard.geo.id
4105_016,2017-06-01 09:59:15,2017-06-01 09:59:15,-83.9567548988755,-89.2023296497704,-78.6279636977376,39.6539764469787,34.8282928409375,45.0227210670777,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,905764.558492881,1134838.55906251,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-02 01:09:42,2017-06-02 01:09:42,-83.4005142523864,-89.1954253627815,-77.8014537621747,40.9798414649,35.9544517652626,46.2348481100655,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,956864.598319239,1144408.48625649,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-02 09:53:55,2017-06-02 09:53:55,-84.2593762204634,-89.7706062343531,-78.4920353178673,41.523028887372,36.4653025073997,46.9528307345033,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,939329.732282593,1167466.30192126,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-03 01:35:01,2017-06-03 01:35:01,-86.0103624786817,-91.2053144023914,-80.4198127549172,43.5113997003108,38.5712942415516,48.1041900525787,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,870136.094076018,1061197.10746886,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-03 09:50:16,2017-06-03 09:50:16,-85.0129359919425,-90.0307269505088,-79.4166463535442,42.9239175589059,38.0326977307029,47.3802514241936,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,864628.466195143,1040564.91732217,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-04 00:56:46,2017-06-04 00:56:46,-81.5317939306635,-88.0588511716036,-75.7567133773299,41.1566736351426,36.0565942900882,46.7616730528106,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,1030229.8718845,1191683.91676814,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-04 09:48:46,2017-06-04 09:48:46,-83.7044412349276,-89.9572236674324,-77.9407542963526,42.0048610130837,36.7786117460598,47.990781905669,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,993186.960562043,1248133.07285524,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-05 01:53:01,2017-06-05 01:53:01,-89.9952217848958,-95.9218939900439,-83.7892054518808,44.1147199933058,39.1511096409327,49.1311344044899,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,968783.616892873,1110971.27478345,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-05 10:14:46,2017-06-05 10:14:46,-91.5487216090771,-97.7196116453469,-85.1063956274201,44.2971646214964,39.6409886606789,49.1126960660829,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,1003958.48168898,1054385.64531245,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-06 02:12:16,2017-06-06 02:12:16,-89.7657383649369,-95.2553519228795,-84.0987981867788,48.2257811162809,44.1658817095798,51.9168830324133,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,826649.896074043,862837.520395823,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-06 09:34:16,2017-06-06 09:34:16,-89.4351261513494,-95.5115274657681,-83.7802918474027,49.0358177658093,45.3093773061863,52.8210544976329,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,855287.142170017,836196.079955277,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-07 02:39:32,2017-06-07 02:39:32,-93.1204361427444,-98.6567753941895,-86.9184922243007,50.1529879844479,46.5904387770724,53.7751225400182,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,836390.285212891,799795.338001826,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-07 09:49:16,2017-06-07 09:49:16,-93.6316155866198,-99.2819268432011,-87.402287230203,50.0309802551819,46.192510208001,53.7326968169391,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,848602.176831602,839369.733793248,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-08 02:54:46,2017-06-08 02:54:46,-91.1638852568531,-97.4120907003023,-84.5380040812981,53.3422438290964,50.1859706364649,56.2723085148372,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,854471.16842924,677528.033416221,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-08 09:05:16,2017-06-08 09:05:16,-90.7183279119421,-97.4588024917742,-84.5178194963329,53.805732333413,50.8266674262947,56.6899820918506,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,849521.278667066,652701.202930414,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-09 03:25:16,2017-06-09 03:25:16,-91.8578868806213,-98.391162134621,-84.7913273413572,56.0226251458896,53.5516884549096,58.2812442139921,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,844713.784309666,526491.738779463,2016-09-10,2017-06-10,NA,0,4105-016
4105_016,2017-06-09 08:44:16,2017-06-09 08:44:16,-91.6783748258323,-98.3458880839676,-85.0690088443423,56.2900423731358,53.7818703363376,58.4595986877703,0,0,Pre-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,NA,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.90378591,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10,2016-08-20,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,818988.665214228,520722.338150738,2016-09-10,2017-06-10,NA,0,4105-016
4105_017,2016-11-15 22:28:51,2017-04-23 22:35:02,-64.7341580630623,-64.992755008935,-64.4601293389436,0.889333014767012,-0.0906176392352274,1.7624110957978,5,159.004293981481,Non-breeding period,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,NA,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.15526598,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Nonbreeding,59284.4760143486,206278.21520918,2016-09-13,2017-05-31,1,0,4105-017
4105_017,2017-04-24 09:59:37,2017-04-24 09:59:37,-66.5752620759999,-70.5995358939362,-61.7539490470582,8.25585441175273,0.53242599506953,18.6238957880403,0,0,Pre-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,NA,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.15526598,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,974461.643178445,2013933.20505539,2016-09-13,2017-05-31,NA,0,4105-017
4105_017,2017-04-24 23:14:03,2017-04-24 23:14:03,-71.7197800474033,-77.6426871874819,-67.1122463369948,19.6353626152225,11.0203956337562,26.5661647787338,0,0,Pre-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,NA,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.15526598,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,1103901.65201449,1730547.10520869,2016-09-13,2017-05-31,NA,0,4105-017
4105_017,2017-04-25 10:09:03,2017-04-27 00:09:19,-77.1839241557976,-77.3132276762201,-77.0564561872372,26.3529688786255,25.9553950695481,26.6247436606915,6,1.58351851851852,Pre-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,NA,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.15526598,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,25613.1501843663,74511.544329279,2016-09-13,2017-05-31,NA,0,4105-017
4105_017,2017-04-27 10:23:04,2017-04-27 10:23:04,-78.6432390208733,-82.6187289292387,-73.464787148169,27.839730860081,22.1224998026858,33.5540459232706,0,0,Pre-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,NA,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.15526598,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,900859.570973821,1272553.89312332,2016-09-13,2017-05-31,NA,0,4105-017
4105_017,2017-04-28 00:14:04,2017-04-28 00:14:04,-81.1068031364206,-85.9693625853932,-77.2195244700576,29.5069704062781,23.6386756342164,35.7508950654028,0,0,Pre-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,NA,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.15526598,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,847491.88360947,1348326.09945606,2016-09-13,2017-05-31,NA,0,4105-017
4105_017,2017-04-28 10:34:34,2017-05-03 00:29:16,-82.5034019469245,-84.8835595600623,-81.212979047933,30.069839400567002,27.1787172877829,33.4646004884435,7,4.57965277777778,Pre-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,NA,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.15526598,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,353599.695079717,699741.317083524,2016-09-13,2017-05-31,NA,0,4105-017
4105_017,2017-05-03 10:24:36,2017-05-03 10:24:36,-82.4143416524845,-86.3989093957932,-77.1669145091917,30.9783334572079,24.9454116992922,36.6589199981669,0,0,Pre-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,NA,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.15526598,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,880858.779412866,1303941.77923351,2016-09-13,2017-05-31,NA,0,4105-017
4105_017,2017-05-04 00:27:07,2017-05-04 00:27:07,-83.2471633941993,-88.6656876324207,-78.7250768909041,31.7561235915988,25.7783046795014,37.455314108869,0,0,Pre-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,NA,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.15526598,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,940596.127435633,1299878.74366545,2016-09-13,2017-05-31,NA,0,4105-017
4105_017,2017-05-04 10:35:07,2017-05-12 00:46:10,-85.1791444936018,-86.5261900040788,-83.8187494378934,32.5973381060289,30.6713639550046,34.9117817251636,8,7.59100694444444,Pre-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,NA,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.15526598,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,253908.176833373,472041.146924854,2016-09-13,2017-05-31,NA,0,4105-017
