geo_id,StartTime,EndTime,Lon.50.,Lon.2.5.,Lon.97.5.,Lat.50.,Lat.2.5.,Lat.97.5.,sitenum,duration,period,geo.id2,band.id,animal.id,animal.taxon,deploy.on.date,deploy.on.time_GMT,deploy.off.date,deploy.off.time,lig.estimated.deploy.day,lig.estimated.recovery.day,animal.latest.date.born,animal.life.stage,Age.status,Wing.cord.mm,animal.mass,animal.sex,animal.taxon.detail,attachment.type,deploy.latitude,deploy.longitude,recovery.latitude,recovery.longitude,deployment.comments,deployment.end.type,manipulation.type,study.site,deploy.range,tag.comments,study.site.specification,tag.manufacturer.name,tag.mass,tag.model,tag.readout.method,tag.serial.no,Study,preliminary_analysis,recording_interval_seconds,light_threshold,Time_shift_hours,Recorded_North_South_mig,Light_Data_Available,Time_shift,In_habitat_median_zenith_angle,Hill_Ekstrom_median_angle,tol,MCMC.iter,MCMC.thin,MCMC.chains,changeLight.days,changelight.quantile,mergesites.distance,stat.nbr.limit,path.elongated,Insert_twilights,Range_region,Fall_carrib_edits,Clock_drift_edits,mod.deploy.lon,mod.deploy.lat,nbr.arrival,nbr.departure,spring.equinox.year,spring.equinox.date,Recaptured,IH.calib.start,IH.calib.end,IH.calib.start2,IH.calib.end2,Zenith0_adjustment,br.departure,br.arrival,br.departure.woodsworth,br.arrival.woodsworth,nbr.arrival.woodsworth,nbr.departure.woodsworth,X,First.trans.flight.start,first.trans.flight.start,First.trans.flight.start.1,first.trans.flight.start.1,light.review.quality,Breeding_region_MC,site_type,IQR.lon.dist,IQR.lat.dist,fall.br.departure,spring.br.arrival,NB_count,year.difference
4105_016,2016-10-21T22:23:48Z,2016-10-21T22:23:48Z,-69.3278342166424,-73.89650600162236,-66.26037881304451,6.254513451841716,-1.2769899741692614,12.754095327499048,0,0,Post-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.9037859080173,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10T04:00:00Z,2016-08-20T04:00:00Z,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,844982.6535611063,1561933.2710587017,2016-09-10T11:15:43Z,2017-06-10T03:42:46Z,NA,0
4105_016,2016-10-22T10:17:20Z,2016-10-22T10:17:20Z,-68.7234163892249,-71.81291452470595,-65.17538076177253,4.799114242967352,-1.950838391137049,11.430027056721435,0,0,Post-breeding migration,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.9037859080173,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10T04:00:00Z,2016-08-20T04:00:00Z,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,736293.5683844121,1489551.1280289148,2016-09-10T11:15:43Z,2017-06-10T03:42:46Z,NA,0
4105_016,2016-10-22T22:13:48Z,2017-03-30T10:19:53Z,-66.73571970161564,-66.96797320357727,-66.50595462439685,3.623803922009955,2.7705309266519174,4.431861853742445,8,158.50422453703703,Non-breeding period,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.9037859080173,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10T04:00:00Z,2016-08-20T04:00:00Z,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Nonbreeding,51328.8376426528,184938.51284283467,2016-09-10T11:15:43Z,2017-06-10T03:42:46Z,1,0
4105_016,2017-03-30T22:43:28Z,2017-03-30T22:43:28Z,-67.4415070130076,-71.63642953763745,-65.05999214238308,2.964038031163529,-3.276982698701059,9.810603439792143,0,0,Non-breeding period,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.9037859080173,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10T04:00:00Z,2016-08-20T04:00:00Z,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,731105.1938164997,1456903.4246501687,2016-09-10T11:15:43Z,2017-06-10T03:42:46Z,NA,0
4105_016,2017-03-31T10:23:08Z,2017-03-31T10:23:08Z,-66.99417795603338,-69.6081398829144,-64.76027484082236,2.115745485271353,-3.8245930008375724,9.254446772569027,0,0,Non-breeding period,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.9037859080173,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10T04:00:00Z,2016-08-20T04:00:00Z,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,539293.753436758,1455952.047640595,2016-09-10T11:15:43Z,2017-06-10T03:42:46Z,NA,0
4105_016,2017-03-31T22:41:08Z,2017-04-28T10:11:11Z,-66.50259838504812,-67.03788554084954,-65.96435097508446,1.1250410908996864,-1.7166129372380257,4.645407576519676,9,27.47920138888889,Non-breeding period,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.9037859080173,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10T04:00:00Z,2016-08-20T04:00:00Z,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Nonbreeding,119482.28306528935,708216.8840078681,2016-09-10T11:15:43Z,2017-06-10T03:42:46Z,2,0
4105_016,2017-04-28T22:29:38Z,2017-04-28T22:29:38Z,-66.7849509753184,-71.1694532149448,-64.69074469336388,3.207026917363749,-3.7617401836437807,9.873907426782035,0,0,Non-breeding period,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.9037859080173,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10T04:00:00Z,2016-08-20T04:00:00Z,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,720075.857535612,1517913.3486291193,2016-09-10T11:15:43Z,2017-06-10T03:42:46Z,NA,0
4105_016,2017-04-29T10:18:11Z,2017-04-29T10:18:11Z,-67.76366080482286,-71.20642521914009,-64.84552431654363,6.061003037156791,-1.5990027402897087,12.181560762055632,0,0,Non-breeding period,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.9037859080173,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10T04:00:00Z,2016-08-20T04:00:00Z,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Stopover,704130.0056554285,1534045.311925454,2016-09-10T11:15:43Z,2017-06-10T03:42:46Z,NA,0
4105_016,2017-04-29T22:33:21Z,2017-05-22T22:40:14Z,-65.84158084755944,-66.45081606148065,-65.25556949525452,9.022593725887987,7.692232927367302,10.225681443853034,10,23.00478009259259,Non-breeding period,,2740-81731,NA,Setophaga,2016-06-22,,2017-06-22,,2016-06-22,2017-06-22,,SY,Adult,71,13,Male,striata,harness,58.71955,-93.83599,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.9037859080173,92,0.118,1000,20,3,1,0.8,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-22,2017-05-22,2017,2017-03-20,No,2016-07-10T04:00:00Z,2016-08-20T04:00:00Z,2017-06-15,2017-06-20,2,2016-09-11,2017-06-10,2016-09-09,2017-06-10,2016-10-31,2017-04-28,NA,,,,,,Central Region,Nonbreeding,131407.84403668166,282022.1988061662,2016-09-10T11:15:43Z,2017-06-10T03:42:46Z,3,0
4105_017,2016-09-13T11:28:17Z,2016-09-13T11:28:17Z,-92.25576079386421,-97.30467884309726,-85.09212060306038,56.510543225896335,49.100316372104515,62.59563781459433,0,0,Post-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.1552659838885,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,749158.7019722704,1502292.311069513,2016-09-13T00:51:22Z,2017-05-31T03:13:19Z,NA,0
4105_017,2016-09-14T00:21:22Z,2016-09-14T00:21:22Z,-87.76507987946985,-94.3770579340105,-82.30570358072279,56.042402020633865,47.70434221830402,62.55960470640184,0,0,Post-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.1552659838885,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,749649.8575970356,1653680.2557754677,2016-09-13T00:51:22Z,2017-05-31T03:13:19Z,NA,0
4105_017,2016-09-14T11:10:12Z,2016-09-14T11:10:12Z,-87.34780610623213,-92.20107252338285,-80.52762994867568,55.25985638780672,47.78157924681944,62.05646608558113,0,0,Post-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.1552659838885,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,739650.9349830023,1589073.1340225541,2016-09-13T00:51:22Z,2017-05-31T03:13:19Z,NA,0
4105_017,2016-09-15T00:23:23Z,2016-09-15T00:23:23Z,-87.73889955787703,-93.15216180336446,-84.10159321965861,53.477134420662026,46.85182349891109,60.1056862962913,0,0,Post-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.1552659838885,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,599207.0413653174,1475413.2576482783,2016-09-13T00:51:22Z,2017-05-31T03:13:19Z,NA,0
4105_017,2016-09-15T11:16:15Z,2016-10-22T11:34:40Z,-78.61784001937542,-78.62831161954128,-78.61181791725743,49.877003762596686,49.8331995638535,49.899445016475696,3,37.01278935185185,Post-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.1552659838885,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,1183.2200127548128,7374.410053272546,2016-09-13T00:51:22Z,2017-05-31T03:13:19Z,NA,0
4105_017,2016-10-22T22:21:10Z,2016-10-22T22:21:10Z,-77.02441716804962,-82.59376861738559,-72.8812576727437,40.78786241056246,28.309345420260563,48.99261553893413,0,0,Post-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.1552659838885,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,818187.5746343135,2302451.0975504727,2016-09-13T00:51:22Z,2017-05-31T03:13:19Z,NA,0
4105_017,2016-10-23T10:57:10Z,2016-10-23T10:57:10Z,-73.30940927384701,-77.4479896779439,-67.38416395789156,23.468838389459698,14.407221867717128,35.92826468984919,0,0,Post-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.1552659838885,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,1027415.1177580933,2395711.528299976,2016-09-13T00:51:22Z,2017-05-31T03:13:19Z,NA,0
4105_017,2016-10-23T22:13:55Z,2016-11-14T10:28:35Z,-71.18670741177415,-71.26900287625334,-71.14220812810802,12.075354712899749,11.955651050653266,12.143070619224208,4,21.510185185185183,Post-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.1552659838885,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,13802.414518376785,20863.45093801229,2016-09-13T00:51:22Z,2017-05-31T03:13:19Z,NA,0
4105_017,2016-11-14T22:30:00Z,2016-11-14T22:30:00Z,-72.11305662777912,-76.77791490147484,-68.8559541550009,8.072414716396015,1.1916448956586556,14.383242063121996,0,0,Post-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.1552659838885,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,873116.7955564472,1468481.8794320088,2016-09-13T00:51:22Z,2017-05-31T03:13:19Z,NA,0
4105_017,2016-11-15T10:25:20Z,2016-11-15T10:25:20Z,-69.9943775719976,-74.691733957025,-64.52256415713552,4.829700509275216,-1.3409593848590848,11.94346635658853,0,0,Post-breeding migration,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.1552659838885,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Stopover,1127996.8438248185,1478815.5090190042,2016-09-13T00:51:22Z,2017-05-31T03:13:19Z,NA,0
4105_017,2016-11-15T22:28:51Z,2017-04-23T22:35:02Z,-64.73415806306228,-64.992755008935,-64.4601293389436,0.8893330147670115,-0.0906176392352274,1.762411095797798,5,159.00429398148148,Non-breeding period,,2740-81712,NA,Setophaga,2016-06-16,,2017-06-21,,2016-06-16,2017-06-21,,ASY,Adult,77,12.75,Male,striata,harness,58.71087,-93.84027,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,93.1552659838885,94,0.09,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-11-15,2017-04-23,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,2,2016-09-13,2017-05-31,2016-08-19 0:00,2017-06-06 0:00,2016-11-30 0:00,2017-03-22 0:00,NA,,,,,,Central Region,Nonbreeding,59284.47601434858,206278.21520918026,2016-09-13T00:51:22Z,2017-05-31T03:13:19Z,1,0
4210_002,2016-09-06T11:28:40Z,2016-09-06T11:28:40Z,-95.02360126226887,-100.38574915292185,-88.10128919612147,56.3591581713418,50.31142740699764,61.37864661191582,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.7169600018938,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,756567.8387804113,1231997.2063890302,2016-09-06T01:04:40Z,2017-06-01T03:33:37Z,NA,0
4210_002,2016-09-07T00:54:40Z,2016-09-07T00:54:40Z,-92.06565835261435,-98.79649816969304,-86.88406585651298,55.11017644083664,49.15774199833098,60.66590742188342,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.7169600018938,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,757601.231450517,1281083.1149146154,2016-09-06T01:04:40Z,2017-06-01T03:33:37Z,NA,0
4210_002,2016-09-07T11:08:40Z,2016-09-10T00:47:40Z,-90.86981714928271,-93.31875914301155,-88.58597669632105,54.32325324603025,50.41137445539406,57.02099855410085,3,2.56875,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.7169600018938,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,307207.9129639663,735779.9890029895,2016-09-06T01:04:40Z,2017-06-01T03:33:37Z,NA,0
4210_002,2016-09-10T11:01:40Z,2016-09-10T11:01:40Z,-87.13865315377241,-91.54483714125315,-81.44903066537624,54.34173302633069,48.28272458538929,60.48186966691184,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.7169600018938,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,654593.7266348713,1358002.6185883577,2016-09-06T01:04:40Z,2017-06-01T03:33:37Z,NA,0
4210_002,2016-09-11T00:20:04Z,2016-09-11T00:20:04Z,-86.19316144035369,-92.25052873566842,-81.77613241260751,53.08915409354508,46.82601608312841,59.41078938053246,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.7169600018938,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,699645.1535847065,1400930.5552158058,2016-09-06T01:04:40Z,2017-06-01T03:33:37Z,NA,0
4210_002,2016-09-11T11:01:41Z,2016-09-13T23:57:59Z,-83.48160038739708,-85.85819185891663,-81.19473366675928,51.289669417563424,46.81128144886234,54.84523336900297,4,2.539097222222222,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.7169600018938,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05T04:00:00Z,2016-08-20T04:00:00Z,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,324603.05646748265,894335.4368076972,2016-09-06T01:04:40Z,2017-06-01T03:33:37Z,NA,0
