geo_id,StartTime,EndTime,Lon.50.,Lon.2.5.,Lon.97.5.,Lat.50.,Lat.2.5.,Lat.97.5.,sitenum,duration,period,geo.id2,band.id,animal.id,animal.taxon,deploy.on.date,deploy.on.time_GMT,deploy.off.date,deploy.off.time,lig.estimated.deploy.day,lig.estimated.recovery.day,animal.latest.date.born,animal.life.stage,Age.status,Wing.cord.mm,animal.mass,animal.sex,animal.taxon.detail,attachment.type,deploy.latitude,deploy.longitude,recovery.latitude,recovery.longitude,deployment.comments,deployment.end.type,manipulation.type,study.site,deploy.range,tag.comments,study.site.specification,tag.manufacturer.name,tag.mass,tag.model,tag.readout.method,tag.serial.no,Study,preliminary_analysis,recording_interval_seconds,light_threshold,Time_shift_hours,Recorded_North_South_mig,Light_Data_Available,Time_shift,In_habitat_median_zenith_angle,Hill_Ekstrom_median_angle,tol,MCMC.iter,MCMC.thin,MCMC.chains,changeLight.days,changelight.quantile,mergesites.distance,stat.nbr.limit,path.elongated,Insert_twilights,Range_region,Fall_carrib_edits,Clock_drift_edits,mod.deploy.lon,mod.deploy.lat,nbr.arrival,nbr.departure,spring.equinox.year,spring.equinox.date,Recaptured,IH.calib.start,IH.calib.end,IH.calib.start2,IH.calib.end2,Zenith0_adjustment,br.departure,br.arrival,br.departure.woodsworth,br.arrival.woodsworth,nbr.arrival.woodsworth,nbr.departure.woodsworth,X,First.trans.flight.start,first.trans.flight.start,First.trans.flight.start.1,first.trans.flight.start.1,light.review.quality,Breeding_region_MC,site_type,IQR.lon.dist,IQR.lat.dist,fall.br.departure,spring.br.arrival,NB_count,year.difference,Standard.geo.id
4210_002,2016-09-15 10:52,2016-09-28 23:15,-78.75808875,-79.58799813,-78.04879261,50.45507121,45.97237259,54.559811,5,13.5158912,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,109089.6076,955949.2701,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-09-29 11:08,2016-09-29 11:08,-79.28098158,-82.9276082,-73.36657666,47.71272122,39.8466432,55.51280006,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,715676.8299,1743948.604,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-09-29 23:13,2016-09-29 23:13,-80.7171011,-86.57557443,-77.63045991,44.13232851,35.45826232,53.59415562,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,714342.031,2018878.407,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-09-30 11:24,2016-10-08 11:15,-78.32041788,-79.51758296,-77.15786193,39.70699165,34.12294168,50.2450103,6,7.993900463,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,202081.8331,1794700.469,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-08 22:35,2016-10-08 22:35,-76.86545369,-83.09403875,-72.46392003,36.1582615,24.85541138,49.04521148,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,954938.7746,2692796.229,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-09 11:08,2016-10-09 11:08,-77.740215,-81.42643156,-72.4767019,30.80719918,16.0403675,46.21361531,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,855471.3261,3358870.582,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-09 23:03,2016-10-09 23:03,-80.0734142,-84.44219072,-77.36733768,25.29354036,10.95736402,42.06258075,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,711982.6847,3462616.887,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-10 10:51,2016-10-10 10:51,-75.64207593,-78.53954974,-71.24188438,20.73569249,6.165423218,36.77704366,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,759685.4082,3407670,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-10 22:51,2016-10-10 22:51,-76.43032582,-80.43093491,-73.45279091,16.29200803,2.654942468,32.43661462,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,745574.1383,3315280.579,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-11 10:28,2016-10-11 10:28,-71.32107527,-73.95697363,-67.25867123,12.14195853,-0.556945218,28.2305607,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,728952.5993,3204610.5,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-11 22:45,2016-10-11 22:45,-73.78215957,-77.78376108,-70.99864174,8.553783489,-2.62629084,23.53938743,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,746904.7391,2912749.981,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-12 10:19,2016-10-12 10:19,-69.56050459,-72.18872286,-65.57167432,6.240524349,-3.576707784,19.10682867,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,732236.7724,2525119.727,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-12 22:35,2016-10-12 22:35,-70.99797328,-75.35662277,-68.39474111,4.402807521,-4.112098144,16.06866337,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,772703.3044,2246512.096,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-13 10:10,2016-10-13 10:10,-67.53865753,-70.14693719,-63.30670832,2.957073364,-4.165774088,14.15929724,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,760435.6928,2039937.609,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-13 22:24,2016-10-13 22:24,-68.55775035,-72.67328232,-65.78839779,1.954135152,-4.422311699,11.67381083,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,765975.5851,1791812.163,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-14 10:08,2016-10-14 10:08,-67.04213355,-69.81301127,-62.79558335,0.876591397,-4.606734827,10.12063719,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,781084.9638,1639443.553,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-14 22:25,2016-10-14 22:25,-68.5433137,-72.89205807,-65.76422933,0.010477568,-4.753843573,8.635304753,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,793466.2528,1490473.174,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-15 10:20,2016-10-15 10:20,-67.18336275,-71.65827275,-62.2277039,-0.475221114,-4.806162741,6.422730961,0,0,Post-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,1049769.931,1249994.729,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2016-10-15 21:56,2017-04-28 22:31,-63.87203721,-64.02067055,-63.72356419,-1.505180276,-2.243526085,-0.789837966,7,195.0238426,Non-breeding period,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Nonbreeding,33062.3169,161823.8212,2016-09-06,2017-06-01,1,0,4210-002
4210_002,2017-04-29 10:04,2017-04-29 10:04,-65.26112872,-69.33671652,-60.16962954,4.669979983,-2.347056777,14.94388374,0,0,Pre-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,1017080.453,1924818.694,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2017-04-29 22:48,2017-04-29 22:48,-67.61954452,-72.93364559,-63.48111877,12.46274089,2.882237732,23.12626817,0,0,Pre-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,1027401.416,2253555.16,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2017-04-30 10:02,2017-04-30 10:02,-68.95229251,-73.41658786,-63.77647899,17.64576716,7.243028178,28.58053401,0,0,Pre-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,1022528.778,2375280.284,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2017-04-30 23:41,2017-04-30 23:41,-76.07820797,-80.91135177,-71.75604244,23.73600158,13.75515282,33.96226276,0,0,Pre-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,932791.953,2249445.188,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2017-05-01 10:30,2017-05-01 10:30,-77.40931873,-82.40994447,-72.12606,25.61640936,15.89722193,35.94905195,0,0,Pre-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,1032013.598,2232159.507,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2017-05-01 23:54,2017-05-01 23:54,-78.71048341,-84.4576903,-73.80316263,28.45034841,19.15481832,37.61806257,0,0,Pre-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,1042474.989,2055318.947,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2017-05-02 10:32,2017-05-02 10:32,-80.14095314,-85.15781301,-74.42106841,29.64132813,21.00583534,38.44567682,0,0,Pre-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,1038429.288,1941394.273,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2017-05-03 0:09,2017-05-03 0:09,-80.91175874,-86.84720517,-75.83494818,30.97499053,23.61423359,39.31738425,0,0,Pre-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,1050629.117,1748066.735,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2017-05-03 10:33,2017-05-03 10:33,-81.50624313,-86.47616871,-75.70894515,31.91445041,24.64825084,39.52607909,0,0,Pre-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,1016999.839,1656192.265,2016-09-06,2017-06-01,NA,0,4210-002
4210_002,2017-05-04 0:20,2017-05-04 0:20,-82.56780365,-87.72487659,-78.12044798,32.74480599,26.81495584,38.83964563,0,0,Pre-breeding migration,,2740-81732,NA,Setophaga,2016-06-22,,2017-06-21,NA,2016-06-22,2017-06-21,,AHY,Adult,78,13.5,Male,striata,harness,58.63169,-93.8201,NA,NA,,,,"Churchill, Manitoba",Breeding,,,Biotrack,?,MK-6,,,Deluca et al. 2019,No,120,NA,NA,Both,Yes,No,92.71696,92.25,0.08,1000,20,3,1,0.9,250,14,FALSE,No,Central,FALSE,FALSE,-93.8313,58.71955,2016-10-15,2017-04-28,2017,2017-03-20,No,2016-07-05,2016-08-20,2017-06-10,2017-06-20,0,2016-09-06,2017-06-01,2016-09-06 0:00,2017-06-01 0:00,,,NA,,,,,,Central Region,Stopover,898949.168,1338582.344,2016-09-06,2017-06-01,NA,0,4210-002
